DATE,THREEFY5
2006-07-03,5.0470
2006-07-04,.
2006-07-05,5.1074
2006-07-06,5.0910
2006-07-07,5.0470
2006-07-10,5.0352
2006-07-11,5.0125
2006-07-12,5.0117
2006-07-13,4.9793
2006-07-14,4.9561
2006-07-17,4.9623
2006-07-18,5.0151
2006-07-19,4.9579
2006-07-20,4.9132
2006-07-21,4.9188
2006-07-24,4.9203
2006-07-25,4.9372
2006-07-26,4.9124
2006-07-27,4.9043
2006-07-28,4.8508
2006-07-31,4.8336
2006-08-01,4.8220
2006-08-02,4.8026
2006-08-03,4.8050
2006-08-04,4.7548
2006-08-07,4.7645
2006-08-08,4.7556
2006-08-09,4.7608
2006-08-10,4.7660
2006-08-11,4.8063
2006-08-14,4.8462
2006-08-15,4.7967
2006-08-16,4.7307
2006-08-17,4.7227
2006-08-18,4.6944
2006-08-21,4.6763
2006-08-22,4.6703
2006-08-23,4.6770
2006-08-24,4.6736
2006-08-25,4.6619
2006-08-28,4.6673
2006-08-29,4.6610
2006-08-30,4.6387
2006-08-31,4.6073
2006-09-01,4.5919
2006-09-04,.
2006-09-05,4.6273
2006-09-06,4.6476
2006-09-07,4.6506
2006-09-08,4.6340
2006-09-11,4.6562
2006-09-12,4.6414
2006-09-13,4.6266
2006-09-14,4.6511
2006-09-15,4.6688
2006-09-18,4.6834
2006-09-19,4.6205
2006-09-20,4.6129
2006-09-21,4.5306
2006-09-22,4.4787
2006-09-25,4.4329
2006-09-26,4.4541
2006-09-27,4.4616
2006-09-28,4.4797
2006-09-29,4.5015
2006-10-02,4.4831
2006-10-03,4.4798
2006-10-04,4.4316
2006-10-05,4.4596
2006-10-06,4.5395
2006-10-09,.
2006-10-10,4.6060
2006-10-11,4.6448
2006-10-12,4.6506
2006-10-13,4.6708
2006-10-16,4.6616
2006-10-17,4.6431
2006-10-18,4.6332
2006-10-19,4.6479
2006-10-20,4.6520
2006-10-23,4.6868
2006-10-24,4.6965
2006-10-25,4.6549
2006-10-26,4.6038
2006-10-27,4.5500
2006-10-30,4.5394
2006-10-31,4.4824
2006-11-01,4.4248
2006-11-02,4.4434
2006-11-03,4.5546
2006-11-06,4.5720
2006-11-07,4.5328
2006-11-08,4.5060
2006-11-09,4.4974
2006-11-10,4.4678
2006-11-13,4.4810
2006-11-14,4.4545
2006-11-15,4.4944
2006-11-16,4.5412
2006-11-17,4.4952
2006-11-20,4.4794
2006-11-21,4.4629
2006-11-22,4.4530
2006-11-23,.
2006-11-24,4.4349
2006-11-27,4.4211
2006-11-28,4.3914
2006-11-29,4.3968
2006-11-30,4.3497
2006-12-01,4.2902
2006-12-04,4.2759
2006-12-05,4.2806
2006-12-06,4.3222
2006-12-07,4.3337
2006-12-08,4.4055
2006-12-11,4.3951
2006-12-12,4.3578
2006-12-13,4.4250
2006-12-14,4.4607
2006-12-15,4.4677
2006-12-18,4.4697
2006-12-19,4.4678
2006-12-20,4.4699
2006-12-21,4.4291
2006-12-22,4.4781
2006-12-25,.
2006-12-26,4.4777
2006-12-27,4.5207
2006-12-28,4.5659
2006-12-29,4.5874
2007-01-01,.
2007-01-02,4.5726
2007-01-03,4.5484
2007-01-04,4.5022
2007-01-05,4.5223
2007-01-08,4.5368
2007-01-09,4.5388
2007-01-10,4.5621
2007-01-11,4.6097
2007-01-12,4.6405
2007-01-15,.
2007-01-16,4.6320
2007-01-17,4.6641
2007-01-18,4.6447
2007-01-19,4.6648
2007-01-22,4.6533
2007-01-23,4.6875
2007-01-24,4.6919
2007-01-25,4.7355
2007-01-26,4.7570
2007-01-29,4.7711
2007-01-30,4.7595
2007-01-31,4.7164
2007-02-01,4.7225
2007-02-02,4.7141
2007-02-05,4.6950
2007-02-06,4.6585
2007-02-07,4.6320
2007-02-08,4.6211
2007-02-09,4.6589
2007-02-12,4.6816
2007-02-13,4.6955
2007-02-14,4.6295
2007-02-15,4.5883
2007-02-16,4.5732
2007-02-19,.
2007-02-20,4.5605
2007-02-21,4.5693
2007-02-22,4.6033
2007-02-23,4.5652
2007-02-26,4.5168
2007-02-27,4.3804
2007-02-28,4.4009
2007-03-01,4.3970
2007-03-02,4.3569
2007-03-05,4.3457
2007-03-06,4.3674
2007-03-07,4.3419
2007-03-08,4.3422
2007-03-09,4.4183
2007-03-12,4.4040
2007-03-13,4.3401
2007-03-14,4.3444
2007-03-15,4.3620
2007-03-16,4.3766
2007-03-19,4.4004
2007-03-20,4.3878
2007-03-21,4.3526
2007-03-22,4.3931
2007-03-23,4.4219
2007-03-26,4.4070
2007-03-27,4.4160
2007-03-28,4.4149
2007-03-29,4.4349
2007-03-30,4.4502
2007-04-02,4.4548
2007-04-03,4.4760
2007-04-04,4.4645
2007-04-05,4.4817
2007-04-06,4.5629
2007-04-09,4.5732
2007-04-10,4.5563
2007-04-11,4.5650
2007-04-12,4.5674
2007-04-13,4.5919
2007-04-16,4.5792
2007-04-17,4.5309
2007-04-18,4.4897
2007-04-19,4.4886
2007-04-20,4.4927
2007-04-23,4.4718
2007-04-24,4.4412
2007-04-25,4.4651
2007-04-26,4.5017
2007-04-27,4.5125
2007-04-30,4.4566
2007-05-01,4.4586
2007-05-02,4.4701
2007-05-03,4.5047
2007-05-04,4.4839
2007-05-07,4.4800
2007-05-08,4.4751
2007-05-09,4.5109
2007-05-10,4.4975
2007-05-11,4.5155
2007-05-14,4.5391
2007-05-15,4.5593
2007-05-16,4.5585
2007-05-17,4.6062
2007-05-18,4.6568
2007-05-21,4.6529
2007-05-22,4.6818
2007-05-23,4.7045
2007-05-24,4.7042
2007-05-25,4.7125
2007-05-28,.
2007-05-29,4.7310
2007-05-30,4.7415
2007-05-31,4.7652
2007-06-01,4.8219
2007-06-04,4.8226
2007-06-05,4.8586
2007-06-06,4.8470
2007-06-07,4.9356
2007-06-08,4.9595
2007-06-11,4.9761
2007-06-12,5.0679
2007-06-13,5.0543
2007-06-14,5.0765
2007-06-15,5.0344
2007-06-18,5.0149
2007-06-19,4.9564
2007-06-20,4.9829
2007-06-21,4.9924
2007-06-22,4.9694
2007-06-25,4.9180
2007-06-26,4.9180
2007-06-27,4.9013
2007-06-28,4.9333
2007-06-29,4.8686
2007-07-02,4.8299
2007-07-03,4.8549
2007-07-04,.
2007-07-05,4.9383
2007-07-06,4.9806
2007-07-09,4.9669
2007-07-10,4.8590
2007-07-11,4.8726
2007-07-12,4.9136
2007-07-13,4.9088
2007-07-16,4.8639
2007-07-17,4.8795
2007-07-18,4.8246
2007-07-19,4.8341
2007-07-20,4.7671
2007-07-23,4.7640
2007-07-24,4.7294
2007-07-25,4.7056
2007-07-26,4.5649
2007-07-27,4.5397
2007-07-30,4.5617
2007-07-31,4.5361
2007-08-01,4.5232
2007-08-02,4.5341
2007-08-03,4.4697
2007-08-06,4.4543
2007-08-07,4.5151
2007-08-08,4.6050
2007-08-09,4.5468
2007-08-10,4.5406
2007-08-13,4.5337
2007-08-14,4.4824
2007-08-15,4.4080
2007-08-16,4.2790
2007-08-17,4.3454
2007-08-20,4.3413
2007-08-21,4.3051
2007-08-22,4.3545
2007-08-23,4.3716
2007-08-24,4.4103
2007-08-27,4.3893
2007-08-28,4.2686
2007-08-29,4.2679
2007-08-30,4.2277
2007-08-31,4.2582
2007-09-03,.
2007-09-04,4.2836
2007-09-05,4.1886
2007-09-06,4.1926
2007-09-07,4.0539
2007-09-10,3.9953
2007-09-11,4.0415
2007-09-12,4.0729
2007-09-13,4.1627
2007-09-14,4.1594
2007-09-17,4.1786
2007-09-18,4.1560
2007-09-19,4.1668
2007-09-20,4.2863
2007-09-21,4.2854
2007-09-24,4.2853
2007-09-25,4.2551
2007-09-26,4.2521
2007-09-27,4.2188
2007-09-28,4.2215
2007-10-01,4.2220
2007-10-02,4.1895
2007-10-03,4.2023
2007-10-04,4.1858
2007-10-05,4.2778
2007-10-08,.
2007-10-09,4.3232
2007-10-10,4.3295
2007-10-11,4.3243
2007-10-12,4.3709
2007-10-15,4.3662
2007-10-16,4.3143
2007-10-17,4.2050
2007-10-18,4.1431
2007-10-19,4.0388
2007-10-22,4.0388
2007-10-23,4.0263
2007-10-24,3.9708
2007-10-25,3.9634
2007-10-26,3.9892
2007-10-29,3.9933
2007-10-30,4.0019
2007-10-31,4.0840
2007-11-01,3.9879
2007-11-02,3.9024
2007-11-05,3.9237
2007-11-06,3.9505
2007-11-07,3.9033
2007-11-08,3.8286
2007-11-09,3.7841
2007-11-12,.
2007-11-13,3.8323
2007-11-14,3.8532
2007-11-15,3.7352
2007-11-16,3.6980
2007-11-19,3.6006
2007-11-20,3.5593
2007-11-21,3.4867
2007-11-22,.
2007-11-23,3.5042
2007-11-26,3.3571
2007-11-27,3.4278
2007-11-28,3.5303
2007-11-29,3.4742
2007-11-30,3.4745
2007-12-03,3.3753
2007-12-04,3.3470
2007-12-05,3.3532
2007-12-06,3.4440
2007-12-07,3.5538
2007-12-10,3.5992
2007-12-11,3.4499
2007-12-12,3.4960
2007-12-13,3.6107
2007-12-14,3.7069
2007-12-17,3.6844
2007-12-18,3.6307
2007-12-19,3.5620
2007-12-20,3.5220
2007-12-21,3.6272
2007-12-24,3.6943
2007-12-25,.
2007-12-26,3.7546
2007-12-27,3.6829
2007-12-28,3.5836
2007-12-31,3.5111
2008-01-01,.
2008-01-02,3.3549
2008-01-03,3.3007
2008-01-04,3.2289
2008-01-07,3.2064
2008-01-08,3.1976
2008-01-09,3.1480
2008-01-10,3.1937
2008-01-11,3.1029
2008-01-14,3.0862
2008-01-15,3.0169
2008-01-16,3.0092
2008-01-17,2.9380
2008-01-18,2.8912
2008-01-21,.
2008-01-22,2.7035
2008-01-23,2.6833
2008-01-24,2.8507
2008-01-25,2.8474
2008-01-28,2.8424
2008-01-29,2.9063
2008-01-30,2.9825
2008-01-31,2.8922
2008-02-01,2.8424
2008-02-04,2.8568
2008-02-05,2.7660
2008-02-06,2.7682
2008-02-07,2.8563
2008-02-08,2.7928
2008-02-11,2.7612
2008-02-12,2.7772
2008-02-13,2.7838
2008-02-14,2.8609
2008-02-15,2.8336
2008-02-18,.
2008-02-19,2.9459
2008-02-20,3.0302
2008-02-21,2.8971
2008-02-22,2.8819
2008-02-25,2.9948
2008-02-26,2.9738
2008-02-27,2.9442
2008-02-28,2.8218
2008-02-29,2.6271
2008-03-03,2.5863
2008-03-04,2.6287
2008-03-05,2.6917
2008-03-06,2.6255
2008-03-07,2.5803
2008-03-10,2.4955
2008-03-11,2.6618
2008-03-12,2.5952
2008-03-13,2.6145
2008-03-14,2.4784
2008-03-17,2.3641
2008-03-18,2.4892
2008-03-19,2.4575
2008-03-20,2.4560
2008-03-21,.
2008-03-24,2.6822
2008-03-25,2.6893
2008-03-26,2.6495
2008-03-27,2.6713
2008-03-28,2.6075
2008-03-31,2.5680
2008-04-01,2.6824
2008-04-02,2.7658
2008-04-03,2.8002
2008-04-04,2.7169
2008-04-07,2.7860
2008-04-08,2.7838
2008-04-09,2.6912
2008-04-10,2.7231
2008-04-11,2.6759
2008-04-14,2.6964
2008-04-15,2.7672
2008-04-16,2.8981
2008-04-17,2.9900
2008-04-18,3.0425
2008-04-21,3.0430
2008-04-22,3.0466
2008-04-23,3.0653
2008-04-24,3.1833
2008-04-25,3.2565
2008-04-28,3.2095
2008-04-29,3.1849
2008-04-30,3.1203
2008-05-01,3.1403
2008-05-02,3.2338
2008-05-05,3.2283
2008-05-06,3.2363
2008-05-07,3.1891
2008-05-08,3.1070
2008-05-09,3.0840
2008-05-12,3.0993
2008-05-13,3.2209
2008-05-14,3.2837
2008-05-15,3.2117
2008-05-16,3.2149
2008-05-19,3.1850
2008-05-20,3.1244
2008-05-21,3.1561
2008-05-22,3.2745
2008-05-23,3.2295
2008-05-26,.
2008-05-27,3.2982
2008-05-28,3.4047
2008-05-29,3.4597
2008-05-30,3.4660
2008-06-02,3.3667
2008-06-03,3.2911
2008-06-04,3.3188
2008-06-05,3.3823
2008-06-06,3.2973
2008-06-09,3.4343
2008-06-10,3.5736
2008-06-11,3.5641
2008-06-12,3.7011
2008-06-13,3.7649
2008-06-16,3.7692
2008-06-17,3.7189
2008-06-18,3.6495
2008-06-19,3.7106
2008-06-20,3.6492
2008-06-23,3.6959
2008-06-24,3.6058
2008-06-25,3.5862
2008-06-26,3.4983
2008-06-27,3.4328
2008-06-30,3.4182
2008-07-01,3.4095
2008-07-02,3.3827
2008-07-03,3.3585
2008-07-04,.
2008-07-07,3.3086
2008-07-08,3.2756
2008-07-09,3.2108
2008-07-10,3.1964
2008-07-11,3.3218
2008-07-14,3.2859
2008-07-15,3.2310
2008-07-16,3.2957
2008-07-17,3.4181
2008-07-18,3.4943
2008-07-21,3.5007
2008-07-22,3.5543
2008-07-23,3.5869
2008-07-24,3.4667
2008-07-25,3.5213
2008-07-28,3.4461
2008-07-29,3.4657
2008-07-30,3.4474
2008-07-31,3.3551
2008-08-01,3.3229
2008-08-04,3.3282
2008-08-05,3.3575
2008-08-06,3.3796
2008-08-07,3.2710
2008-08-08,3.2903
2008-08-11,3.3386
2008-08-12,3.2584
2008-08-13,3.2712
2008-08-14,3.2285
2008-08-15,3.1779
2008-08-18,3.1382
2008-08-19,3.1296
2008-08-20,3.0798
2008-08-21,3.1248
2008-08-22,3.1876
2008-08-25,3.1226
2008-08-26,3.1174
2008-08-27,3.0873
2008-08-28,3.1113
2008-08-29,3.1393
2008-09-01,.
2008-09-02,3.0646
2008-09-03,3.0215
2008-09-04,2.9575
2008-09-05,2.9728
2008-09-08,3.0014
2008-09-09,2.9641
2008-09-10,2.9702
2008-09-11,2.9466
2008-09-12,3.0261
2008-09-15,2.7413
2008-09-16,2.7445
2008-09-17,2.6375
2008-09-18,2.7607
2008-09-19,3.0912
2008-09-22,3.1693
2008-09-23,3.1597
2008-09-24,3.0903
2008-09-25,3.1892
2008-09-26,3.1753
2008-09-29,2.8969
2008-09-30,3.0687
2008-10-01,3.0044
2008-10-02,2.8527
2008-10-03,2.7990
2008-10-06,2.6553
2008-10-07,2.6387
2008-10-08,2.8304
2008-10-09,2.9525
2008-10-10,2.9683
2008-10-13,.
2008-10-14,3.1747
2008-10-15,3.1487
2008-10-16,3.1280
2008-10-17,3.1157
2008-10-20,3.0987
2008-10-21,2.9366
2008-10-22,2.8216
2008-10-23,2.7999
2008-10-24,2.8608
2008-10-27,2.8999
2008-10-28,2.9695
2008-10-29,2.9897
2008-10-30,3.0442
2008-10-31,3.0598
2008-11-03,3.0080
2008-11-04,2.8773
2008-11-05,2.7964
2008-11-06,2.7610
2008-11-07,2.8256
2008-11-10,2.8165
2008-11-11,.
2008-11-12,2.7040
2008-11-13,2.7515
2008-11-14,2.6810
2008-11-17,2.6293
2008-11-18,2.5186
2008-11-19,2.3973
2008-11-20,2.2174
2008-11-21,2.2593
2008-11-24,2.4199
2008-11-25,2.2914
2008-11-26,2.2074
2008-11-27,.
2008-11-28,2.1308
2008-12-01,1.9635
2008-12-02,1.9031
2008-12-03,1.8566
2008-12-04,1.7753
2008-12-05,1.8835
2008-12-08,1.9675
2008-12-09,1.8774
2008-12-10,1.8731
2008-12-11,1.8172
2008-12-12,1.7924
2008-12-15,1.7472
2008-12-16,1.6074
2008-12-17,1.5414
2008-12-18,1.4483
2008-12-19,1.4893
2008-12-22,1.5473
2008-12-23,1.5804
2008-12-24,1.6077
2008-12-25,.
2008-12-26,1.5855
2008-12-29,1.5366
2008-12-30,1.5180
2008-12-31,1.6039
2009-01-01,.
2009-01-02,1.7680
2009-01-05,1.7816
2009-01-06,1.7893
2009-01-07,1.7894
2009-01-08,1.7629
2009-01-09,1.7086
2009-01-12,1.6547
2009-01-13,1.6368
2009-01-14,1.5748
2009-01-15,1.5688
2009-01-16,1.6452
2009-01-19,.
2009-01-20,1.6861
2009-01-21,1.8069
2009-01-22,1.8583
2009-01-23,1.9090
2009-01-26,1.9585
2009-01-27,1.8982
2009-01-28,1.9563
2009-01-29,2.0776
2009-01-30,2.0961
2009-02-02,2.0213
2009-02-03,2.0959
2009-02-04,2.1391
2009-02-05,2.1446
2009-02-06,2.2032
2009-02-09,2.2370
2009-02-10,2.0974
2009-02-11,2.0332
2009-02-12,1.9897
2009-02-13,2.0959
2009-02-16,.
2009-02-17,1.9412
2009-02-18,2.0070
2009-02-19,2.1012
2009-02-20,2.0620
2009-02-23,2.0683
2009-02-24,2.1004
2009-02-25,2.2128
2009-02-26,2.2564
2009-02-27,2.2466
2009-03-02,2.1462
2009-03-03,2.1440
2009-03-04,2.2176
2009-03-05,2.1133
2009-03-06,2.1050
2009-03-09,2.1520
2009-03-10,2.2326
2009-03-11,2.2193
2009-03-12,2.1764
2009-03-13,2.1373
2009-03-16,2.1786
2009-03-17,2.2416
2009-03-18,1.9008
2009-03-19,1.8664
2009-03-20,1.8755
2009-03-23,1.8925
2009-03-24,1.8974
2009-03-25,1.9798
2009-03-26,1.9585
2009-03-27,1.9628
2009-03-30,1.9160
2009-03-31,1.8718
2009-04-01,1.8404
2009-04-02,1.9044
2009-04-03,2.0240
2009-04-06,2.0747
2009-04-07,2.0683
2009-04-08,2.0350
2009-04-09,2.0832
2009-04-10,.
2009-04-13,2.0232
2009-04-14,1.9490
2009-04-15,1.9291
2009-04-16,1.9807
2009-04-17,2.0834
2009-04-20,2.0298
2009-04-21,2.0621
2009-04-22,2.0997
2009-04-23,2.0901
2009-04-24,2.1386
2009-04-27,2.0803
2009-04-28,2.1367
2009-04-29,2.1820
2009-04-30,2.2022
2009-05-01,2.2304
2009-05-04,2.2287
2009-05-05,2.2382
2009-05-06,2.2367
2009-05-07,2.3058
2009-05-08,2.3181
2009-05-11,2.2324
2009-05-12,2.2056
2009-05-13,2.1564
2009-05-14,2.1382
2009-05-15,2.1535
2009-05-18,2.2189
2009-05-19,2.2464
2009-05-20,2.1956
2009-05-21,2.2753
2009-05-22,2.3523
2009-05-25,.
2009-05-26,2.4159
2009-05-27,2.5343
2009-05-28,2.5526
2009-05-29,2.4486
2009-06-01,2.5714
2009-06-02,2.5733
2009-06-03,2.5115
2009-06-04,2.5963
2009-06-05,2.8112
2009-06-08,2.9194
2009-06-09,2.8828
2009-06-10,2.9394
2009-06-11,2.8992
2009-06-12,2.8529
2009-06-15,2.7925
2009-06-16,2.7359
2009-06-17,2.7184
2009-06-18,2.8409
2009-06-19,2.8291
2009-06-22,2.7617
2009-06-23,2.7115
2009-06-24,2.7377
2009-06-25,2.6260
2009-06-26,2.5744
2009-06-29,2.5672
2009-06-30,2.5768
2009-07-01,2.5616
2009-07-02,2.5093
2009-07-03,.
2009-07-06,2.4825
2009-07-07,2.4546
2009-07-08,2.3423
2009-07-09,2.3924
2009-07-10,2.3264
2009-07-13,2.3501
2009-07-14,2.4358
2009-07-15,2.5555
2009-07-16,2.5428
2009-07-17,2.5892
2009-07-20,2.5555
2009-07-21,2.4714
2009-07-22,2.4985
2009-07-23,2.6213
2009-07-24,2.6305
2009-07-27,2.6694
2009-07-28,2.6761
2009-07-29,2.6896
2009-07-30,2.6831
2009-07-31,2.5819
2009-08-03,2.6570
2009-08-04,2.6923
2009-08-05,2.7549
2009-08-06,2.7633
2009-08-07,2.8503
2009-08-10,2.7955
2009-08-11,2.7330
2009-08-12,2.7352
2009-08-13,2.6428
2009-08-14,2.5832
2009-08-17,2.5120
2009-08-18,2.5193
2009-08-19,2.4815
2009-08-20,2.4642
2009-08-21,2.5717
2009-08-24,2.5297
2009-08-25,2.5035
2009-08-26,2.4934
2009-08-27,2.5050
2009-08-28,2.4908
2009-08-31,2.4413
2009-09-01,2.3928
2009-09-02,2.3278
2009-09-03,2.3391
2009-09-04,2.4076
2009-09-07,.
2009-09-08,2.4293
2009-09-09,2.4365
2009-09-10,2.3578
2009-09-11,2.3355
2009-09-14,2.3786
2009-09-15,2.4234
2009-09-16,2.4615
2009-09-17,2.4271
2009-09-18,2.4825
2009-09-21,2.4863
2009-09-22,2.4695
2009-09-23,2.4388
2009-09-24,2.3992
2009-09-25,2.3802
2009-09-28,2.3515
2009-09-29,2.3514
2009-09-30,2.3336
2009-10-01,2.2537
2009-10-02,2.2513
2009-10-05,2.2476
2009-10-06,2.2723
2009-10-07,2.2131
2009-10-08,2.2491
2009-10-09,2.3657
2009-10-12,.
2009-10-13,2.3276
2009-10-14,2.3885
2009-10-15,2.4302
2009-10-16,2.4084
2009-10-19,2.3973
2009-10-20,2.3510
2009-10-21,2.3949
2009-10-22,2.4131
2009-10-23,2.4723
2009-10-26,2.5358
2009-10-27,2.4640
2009-10-28,2.4106
2009-10-29,2.4607
2009-10-30,2.3806
2009-11-02,2.3784
2009-11-03,2.4062
2009-11-04,2.4377
2009-11-05,2.4259
2009-11-06,2.3951
2009-11-09,2.3813
2009-11-10,2.3763
2009-11-11,.
2009-11-12,2.3480
2009-11-13,2.3314
2009-11-16,2.2564
2009-11-17,2.2360
2009-11-18,2.2449
2009-11-19,2.2276
2009-11-20,2.2361
2009-11-23,2.2433
2009-11-24,2.1915
2009-11-25,2.1585
2009-11-26,.
2009-11-27,2.0957
2009-11-30,2.0686
2009-12-01,2.0938
2009-12-02,2.1359
2009-12-03,2.1890
2009-12-04,2.2855
2009-12-07,2.2617
2009-12-08,2.2133
2009-12-09,2.2248
2009-12-10,2.2623
2009-12-11,2.3189
2009-12-14,2.3549
2009-12-15,2.3941
2009-12-16,2.3984
2009-12-17,2.3118
2009-12-18,2.3386
2009-12-21,2.4412
2009-12-22,2.5088
2009-12-23,2.5395
2009-12-24,2.5937
2009-12-25,.
2009-12-28,2.6412
2009-12-29,2.6398
2009-12-30,2.6313
2009-12-31,2.6805
2010-01-01,.
2010-01-04,2.6701
2010-01-05,2.6026
2010-01-06,2.6260
2010-01-07,2.6392
2010-01-08,2.6111
2010-01-11,2.6082
2010-01-12,2.5365
2010-01-13,2.5718
2010-01-14,2.5393
2010-01-15,2.4924
2010-01-18,.
2010-01-19,2.5042
2010-01-20,2.4773
2010-01-21,2.4220
2010-01-22,2.3998
2010-01-25,2.4169
2010-01-26,2.4165
2010-01-27,2.4403
2010-01-28,2.4399
2010-01-29,2.4004
2010-02-01,2.4210
2010-02-02,2.4156
2010-02-03,2.4471
2010-02-04,2.3717
2010-02-05,2.3221
2010-02-08,2.3313
2010-02-09,2.3763
2010-02-10,2.4383
2010-02-11,2.4556
2010-02-12,2.4269
2010-02-15,.
2010-02-16,2.3981
2010-02-17,2.4518
2010-02-18,2.5029
2010-02-19,2.5327
2010-02-22,2.5297
2010-02-23,2.4602
2010-02-24,2.4462
2010-02-25,2.3989
2010-02-26,2.3676
2010-03-01,2.3514
2010-03-02,2.3434
2010-03-03,2.3500
2010-03-04,2.3501
2010-03-05,2.4086
2010-03-08,2.4296
2010-03-09,2.4256
2010-03-10,2.4483
2010-03-11,2.4755
2010-03-12,2.4712
2010-03-15,2.4729
2010-03-16,2.4385
2010-03-17,2.4243
2010-03-18,2.4573
2010-03-19,2.4861
2010-03-22,2.4710
2010-03-23,2.4731
2010-03-24,2.5881
2010-03-25,2.6513
2010-03-26,2.6269
2010-03-29,2.6295
2010-03-30,2.6326
2010-03-31,2.5989
2010-04-01,2.6241
2010-04-02,2.6916
2010-04-05,2.7531
2010-04-06,2.7377
2010-04-07,2.6611
2010-04-08,2.6641
2010-04-09,2.6583
2010-04-12,2.6257
2010-04-13,2.6061
2010-04-14,2.6239
2010-04-15,2.6040
2010-04-16,2.5475
2010-04-19,2.5643
2010-04-20,2.5750
2010-04-21,2.5474
2010-04-22,2.5759
2010-04-23,2.6146
2010-04-26,2.6136
2010-04-27,2.5148
2010-04-28,2.5496
2010-04-29,2.5260
2010-04-30,2.4765
2010-05-03,2.4943
2010-05-04,2.4349
2010-05-05,2.3784
2010-05-06,2.2440
2010-05-07,2.2581
2010-05-10,2.3314
2010-05-11,2.3367
2010-05-12,2.3626
2010-05-13,2.3490
2010-05-14,2.2647
2010-05-17,2.2712
2010-05-18,2.2065
2010-05-19,2.1980
2010-05-20,2.1291
2010-05-21,2.0992
2010-05-24,2.1099
2010-05-25,2.0945
2010-05-26,2.1251
2010-05-27,2.2168
2010-05-28,2.1847
2010-05-31,.
2010-06-01,2.1722
2010-06-02,2.2112
2010-06-03,2.2371
2010-06-04,2.1125
2010-06-07,2.0687
2010-06-08,2.0691
2010-06-09,2.0739
2010-06-10,2.1637
2010-06-11,2.1165
2010-06-14,2.1359
2010-06-15,2.1704
2010-06-16,2.1401
2010-06-17,2.0912
2010-06-18,2.1034
2010-06-21,2.1137
2010-06-22,2.0628
2010-06-23,2.0109
2010-06-24,2.0032
2010-06-25,1.9849
2010-06-28,1.9288
2010-06-29,1.8732
2010-06-30,1.8606
2010-07-01,1.8601
2010-07-02,1.8839
2010-07-05,.
2010-07-06,1.8496
2010-07-07,1.8716
2010-07-08,1.8904
2010-07-09,1.9220
2010-07-12,1.9306
2010-07-13,1.9693
2010-07-14,1.9210
2010-07-15,1.8646
2010-07-16,1.8151
2010-07-19,1.8214
2010-07-20,1.8113
2010-07-21,1.7662
2010-07-22,1.7824
2010-07-23,1.8241
2010-07-26,1.8429
2010-07-27,1.8889
2010-07-28,1.8472
2010-07-29,1.8188
2010-07-30,1.7448
2010-08-02,1.7583
2010-08-03,1.7071
2010-08-04,1.7372
2010-08-05,1.7074
2010-08-06,1.6519
2010-08-09,1.6515
2010-08-10,1.6043
2010-08-11,1.5611
2010-08-12,1.5753
2010-08-13,1.5570
2010-08-16,1.4917
2010-08-17,1.5169
2010-08-18,1.5278
2010-08-19,1.4978
2010-08-20,1.5239
2010-08-23,1.5107
2010-08-24,1.4549
2010-08-25,1.4793
2010-08-26,1.4628
2010-08-27,1.5551
2010-08-30,1.4955
2010-08-31,1.4418
2010-09-01,1.4955
2010-09-02,1.5287
2010-09-03,1.6015
2010-09-06,.
2010-09-07,1.5382
2010-09-08,1.5627
2010-09-09,1.6401
2010-09-10,1.6845
2010-09-13,1.6355
2010-09-14,1.5814
2010-09-15,1.5917
2010-09-16,1.6129
2010-09-17,1.6024
2010-09-20,1.5742
2010-09-21,1.5000
2010-09-22,1.4604
2010-09-23,1.4538
2010-09-24,1.4856
2010-09-27,1.4381
2010-09-28,1.3885
2010-09-29,1.4024
2010-09-30,1.4025
2010-10-01,1.4027
2010-10-04,1.3783
2010-10-05,1.3619
2010-10-06,1.3119
2010-10-07,1.2918
2010-10-08,1.2788
2010-10-11,.
2010-10-12,1.2993
2010-10-13,1.3008
2010-10-14,1.3401
2010-10-15,1.3765
2010-10-18,1.3409
2010-10-19,1.3135
2010-10-20,1.3074
2010-10-21,1.3395
2010-10-22,1.3567
2010-10-25,1.3675
2010-10-26,1.4288
2010-10-27,1.4892
2010-10-28,1.4434
2010-10-29,1.3882
2010-11-01,1.3813
2010-11-02,1.3620
2010-11-03,1.3502
2010-11-04,1.2707
2010-11-05,1.2910
2010-11-08,1.3135
2010-11-09,1.4068
2010-11-10,1.3951
2010-11-11,.
2010-11-12,1.4819
2010-11-15,1.6085
2010-11-16,1.6070
2010-11-17,1.6226
2010-11-18,1.6406
2010-11-19,1.6461
2010-11-22,1.5867
2010-11-23,1.5476
2010-11-24,1.6541
2010-11-25,.
2010-11-26,1.6462
2010-11-29,1.6297
2010-11-30,1.5954
2010-12-01,1.7040
2010-12-02,1.7547
2010-12-03,1.7519
2010-12-06,1.6843
2010-12-07,1.8219
2010-12-08,1.9382
2010-12-09,1.9700
2010-12-10,2.0305
2010-12-13,2.0085
2010-12-14,2.1206
2010-12-15,2.1687
2010-12-16,2.1341
2010-12-17,2.0527
2010-12-20,2.0461
2010-12-21,2.0445
2010-12-22,2.0591
2010-12-23,2.1067
2010-12-24,.
2010-12-27,2.0989
2010-12-28,2.1781
2010-12-29,2.0817
2010-12-30,2.0825
2010-12-31,2.0350
2011-01-03,2.0434
2011-01-04,2.0438
